name,company_or_project,title,segment,location,company_url,contact_url,public_business_phone,phone_type,phone_source_url,phone_research_url,public_email,linkedin_or_search_url,source_url,notes,confidence
Magic Technical founder or CTO,Magic,Technical founder or CTO,AI software engineer,"San Francisco, CA",https://magic.dev,https://magic.dev/contact,,,,https://www.google.com/search?q=Magic%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Magic%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Magic%20Technical%20founder%20or%20CTO%20AI%20software%20engineer,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Poolside Founder or CEO,Poolside,Founder or CEO,AI software engineering,San Francisco / US,https://poolside.ai,https://poolside.ai/contact,,,,https://www.google.com/search?q=Poolside%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Poolside%20Founder%20or%20CEO,https://www.google.com/search?q=Poolside%20Founder%20or%20CEO%20AI%20software%20engineering,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Poolside Technical founder or CTO,Poolside,Technical founder or CTO,AI software engineering,San Francisco / US,https://poolside.ai,https://poolside.ai/contact,,,,https://www.google.com/search?q=Poolside%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Poolside%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Poolside%20Technical%20founder%20or%20CTO%20AI%20software%20engineering,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Continue Founder or CEO,Continue,Founder or CEO,Open-source AI coding agent,"San Francisco, CA",https://www.continue.dev,https://www.continue.dev/contact,,,,https://www.google.com/search?q=Continue%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Continue%20Founder%20or%20CEO,https://www.google.com/search?q=Continue%20Founder%20or%20CEO%20Open-source%20AI%20coding%20agent,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Continue Technical founder or CTO,Continue,Technical founder or CTO,Open-source AI coding agent,"San Francisco, CA",https://www.continue.dev,https://www.continue.dev/contact,,,,https://www.google.com/search?q=Continue%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Continue%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Continue%20Technical%20founder%20or%20CTO%20Open-source%20AI%20coding%20agent,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
PearAI Founder or CEO,PearAI,Founder or CEO,Open-source AI coding editor,"San Francisco, CA",https://trypear.ai,https://trypear.ai/contact,,,,https://www.google.com/search?q=PearAI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=PearAI%20Founder%20or%20CEO,https://www.google.com/search?q=PearAI%20Founder%20or%20CEO%20Open-source%20AI%20coding%20editor,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
PearAI Technical founder or CTO,PearAI,Technical founder or CTO,Open-source AI coding editor,"San Francisco, CA",https://trypear.ai,https://trypear.ai/contact,,,,https://www.google.com/search?q=PearAI%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=PearAI%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=PearAI%20Technical%20founder%20or%20CTO%20Open-source%20AI%20coding%20editor,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
CodeRabbit Founder or CEO,CodeRabbit,Founder or CEO,AI code review agent,"Walnut, CA",https://www.coderabbit.ai,https://www.coderabbit.ai/contact,,,,https://www.google.com/search?q=CodeRabbit%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=CodeRabbit%20Founder%20or%20CEO,https://www.google.com/search?q=CodeRabbit%20Founder%20or%20CEO%20AI%20code%20review%20agent,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
CodeRabbit Technical founder or CTO,CodeRabbit,Technical founder or CTO,AI code review agent,"Walnut, CA",https://www.coderabbit.ai,https://www.coderabbit.ai/contact,,,,https://www.google.com/search?q=CodeRabbit%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=CodeRabbit%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=CodeRabbit%20Technical%20founder%20or%20CTO%20AI%20code%20review%20agent,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Graphite Founder or CEO,Graphite,Founder or CEO,AI code review / dev workflow,"New York, NY",https://graphite.dev,https://graphite.dev/contact,,,,https://www.google.com/search?q=Graphite%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Graphite%20Founder%20or%20CEO,https://www.google.com/search?q=Graphite%20Founder%20or%20CEO%20AI%20code%20review%20%2F%20dev%20workflow,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Graphite Technical founder or CTO,Graphite,Technical founder or CTO,AI code review / dev workflow,"New York, NY",https://graphite.dev,https://graphite.dev/contact,,,,https://www.google.com/search?q=Graphite%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Graphite%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Graphite%20Technical%20founder%20or%20CTO%20AI%20code%20review%20%2F%20dev%20workflow,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Mintlify Founder or CEO,Mintlify,Founder or CEO,AI documentation automation,"San Francisco, CA",https://mintlify.com,https://mintlify.com/contact,,,,https://www.google.com/search?q=Mintlify%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Mintlify%20Founder%20or%20CEO,https://www.google.com/search?q=Mintlify%20Founder%20or%20CEO%20AI%20documentation%20automation,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Mintlify Technical founder or CTO,Mintlify,Technical founder or CTO,AI documentation automation,"San Francisco, CA",https://mintlify.com,https://mintlify.com/contact,,,,https://www.google.com/search?q=Mintlify%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Mintlify%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Mintlify%20Technical%20founder%20or%20CTO%20AI%20documentation%20automation,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Pylon Founder or CEO,Pylon,Founder or CEO,AI support platform,"San Francisco, CA",https://usepylon.com,https://usepylon.com/contact,,,,https://www.google.com/search?q=Pylon%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Pylon%20Founder%20or%20CEO,https://www.google.com/search?q=Pylon%20Founder%20or%20CEO%20AI%20support%20platform,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Pylon Technical founder or CTO,Pylon,Technical founder or CTO,AI support platform,"San Francisco, CA",https://usepylon.com,https://usepylon.com/contact,,,,https://www.google.com/search?q=Pylon%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Pylon%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Pylon%20Technical%20founder%20or%20CTO%20AI%20support%20platform,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Plain Founder or CEO,Plain,Founder or CEO,AI customer support workflow,US/remote,https://www.plain.com,https://www.plain.com/contact,,,,https://www.google.com/search?q=Plain%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Plain%20Founder%20or%20CEO,https://www.google.com/search?q=Plain%20Founder%20or%20CEO%20AI%20customer%20support%20workflow,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Plain Technical founder or CTO,Plain,Technical founder or CTO,AI customer support workflow,US/remote,https://www.plain.com,https://www.plain.com/contact,,,,https://www.google.com/search?q=Plain%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Plain%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Plain%20Technical%20founder%20or%20CTO%20AI%20customer%20support%20workflow,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Gradient Labs Founder or CEO,Gradient Labs,Founder or CEO,AI support agents,New York / US,https://gradient-labs.ai,https://gradient-labs.ai/contact,,,,https://www.google.com/search?q=Gradient%20Labs%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Gradient%20Labs%20Founder%20or%20CEO,https://www.google.com/search?q=Gradient%20Labs%20Founder%20or%20CEO%20AI%20support%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Medium
Gradient Labs Technical founder or CTO,Gradient Labs,Technical founder or CTO,AI support agents,New York / US,https://gradient-labs.ai,https://gradient-labs.ai/contact,,,,https://www.google.com/search?q=Gradient%20Labs%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Gradient%20Labs%20Technical%20founder%20or%20CTO,https://www.google.com/search?q=Gradient%20Labs%20Technical%20founder%20or%20CTO%20AI%20support%20agents,Company-level prospect row for pulling a less-mainstream founder/operator via LinkedIn/company contact,Low
Research target 1: AI agent hackathon winner founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20agent%20hackathon%20winner%20founder%20United%20States,https://www.google.com/search?q=AI%20agent%20hackathon%20winner%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 2: Devpost AI agent winner founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Devpost%20AI%20agent%20winner%20founder%20United%20States,https://www.google.com/search?q=Devpost%20AI%20agent%20winner%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 3: Cal Hacks AI agent winner founder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Cal%20Hacks%20AI%20agent%20winner%20founder,https://www.google.com/search?q=Cal%20Hacks%20AI%20agent%20winner%20founder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 4: HackMIT AI agent project founder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=HackMIT%20AI%20agent%20project%20founder,https://www.google.com/search?q=HackMIT%20AI%20agent%20project%20founder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 5: TreeHacks AI agent winner founder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=TreeHacks%20AI%20agent%20winner%20founder,https://www.google.com/search?q=TreeHacks%20AI%20agent%20winner%20founder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 6: LA Hacks AI automation winner founder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=LA%20Hacks%20AI%20automation%20winner%20founder,https://www.google.com/search?q=LA%20Hacks%20AI%20automation%20winner%20founder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 7: PennApps AI agent winner founder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=PennApps%20AI%20agent%20winner%20founder,https://www.google.com/search?q=PennApps%20AI%20agent%20winner%20founder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 8: Berkeley AI Hackathon agent founder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Berkeley%20AI%20Hackathon%20agent%20founder,https://www.google.com/search?q=Berkeley%20AI%20Hackathon%20agent%20founder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 9: MIT AI agent hackathon builder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=MIT%20AI%20agent%20hackathon%20builder,https://www.google.com/search?q=MIT%20AI%20agent%20hackathon%20builder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 10: Stanford AI agent hackathon founder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Stanford%20AI%20agent%20hackathon%20founder,https://www.google.com/search?q=Stanford%20AI%20agent%20hackathon%20founder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 11: Open-source AutoGPT contributor United States founder,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Open-source%20AutoGPT%20contributor%20United%20States%20founder,https://www.google.com/search?q=Open-source%20AutoGPT%20contributor%20United%20States%20founder,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 12: LangGraph open source contributor founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=LangGraph%20open%20source%20contributor%20founder%20United%20States,https://www.google.com/search?q=LangGraph%20open%20source%20contributor%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 13: CrewAI contributor founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=CrewAI%20contributor%20founder%20United%20States,https://www.google.com/search?q=CrewAI%20contributor%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 14: LlamaIndex contributor founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=LlamaIndex%20contributor%20founder%20United%20States,https://www.google.com/search?q=LlamaIndex%20contributor%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 15: browser-use contributor founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=browser-use%20contributor%20founder%20United%20States,https://www.google.com/search?q=browser-use%20contributor%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 16: MCP server builder founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=MCP%20server%20builder%20founder%20United%20States,https://www.google.com/search?q=MCP%20server%20builder%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 17: AI automation agency founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20automation%20agency%20founder%20United%20States,https://www.google.com/search?q=AI%20automation%20agency%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 18: no-code AI agent agency founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=no-code%20AI%20agent%20agency%20founder%20United%20States,https://www.google.com/search?q=no-code%20AI%20agent%20agency%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 19: AI SDR agency founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20SDR%20agency%20founder%20United%20States,https://www.google.com/search?q=AI%20SDR%20agency%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 20: voice AI agency founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=voice%20AI%20agency%20founder%20United%20States,https://www.google.com/search?q=voice%20AI%20agency%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 21: agentic workflow consultant founder United States,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=agentic%20workflow%20consultant%20founder%20United%20States,https://www.google.com/search?q=agentic%20workflow%20consultant%20founder%20United%20States,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 22: Zapier AI automation consultant founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Zapier%20AI%20automation%20consultant%20founder%20US,https://www.google.com/search?q=Zapier%20AI%20automation%20consultant%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 23: Make.com AI automation agency founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=Make.com%20AI%20automation%20agency%20founder%20US,https://www.google.com/search?q=Make.com%20AI%20automation%20agency%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 24: n8n AI automation agency founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=n8n%20AI%20automation%20agency%20founder%20US,https://www.google.com/search?q=n8n%20AI%20automation%20agency%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 25: AI operations automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20operations%20automation%20founder%20US,https://www.google.com/search?q=AI%20operations%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 26: AI legal automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20legal%20automation%20founder%20US,https://www.google.com/search?q=AI%20legal%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 27: AI healthcare automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20healthcare%20automation%20founder%20US,https://www.google.com/search?q=AI%20healthcare%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 28: AI real estate automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20real%20estate%20automation%20founder%20US,https://www.google.com/search?q=AI%20real%20estate%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 29: AI insurance automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20insurance%20automation%20founder%20US,https://www.google.com/search?q=AI%20insurance%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 30: AI logistics automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20logistics%20automation%20founder%20US,https://www.google.com/search?q=AI%20logistics%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 31: AI finance automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20finance%20automation%20founder%20US,https://www.google.com/search?q=AI%20finance%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 32: AI customer support automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20customer%20support%20automation%20founder%20US,https://www.google.com/search?q=AI%20customer%20support%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 33: AI sales automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20sales%20automation%20founder%20US,https://www.google.com/search?q=AI%20sales%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 34: AI research agent founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20research%20agent%20founder%20US,https://www.google.com/search?q=AI%20research%20agent%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
Research target 35: AI browser automation founder US,Open web / LinkedIn / Devpost,"Founder, winner, or builder search target",Long-tail AI agent prospect discovery,United States,,,,,,https://www.google.com/search?q=Open%20web%20%2F%20LinkedIn%20%2F%20Devpost%20phone%20number%20contact%20founder%20AI%20agent,,https://www.linkedin.com/search/results/people/?keywords=AI%20browser%20automation%20founder%20US,https://www.google.com/search?q=AI%20browser%20automation%20founder%20US,Use this row to pull a less-known non-YC person from search results; included to broaden beyond mainstream databases,Needs qualification
